   0.00000000    1.00000000
   0.05000000    1.05127110
   0.10000000    1.10517092
   0.15000000    1.16183425
   0.20000000    1.22140276
   0.25000000    1.28402542
   0.30000000    1.34985881
   0.35000001    1.41906756
   0.40000001    1.49182471
   0.45000001    1.56831220
   0.50000001    1.64872128
   0.55000001    1.73325303
   0.60000001    1.82211882
   0.65000001    1.91554085
   0.70000001    2.01375273
   0.75000001    2.11700004
   0.80000001    2.22554096
   0.85000001    2.33964688
   0.90000001    2.45960314
   0.95000001    2.58570970
   1.00000001    2.71828187
   1.05000002    2.85765116
   1.10000002    3.00416607
   1.15000002    3.15819296
   1.20000002    3.32011698
   1.25000002    3.49034302
   1.30000002    3.66929674
   1.35000002    3.85742561
   1.40000002    4.05520005
   1.45000002    4.26311461
   1.50000002    4.48168917
   1.55000002    4.71147029
   1.60000002    4.95303254
   1.65000002    5.20697996
   1.70000003    5.47394753
   1.75000003    5.75460283
   1.80000003    6.04964763
   1.85000003    6.35981970
   1.90000003    6.68589463
   1.95000003    7.02868778
