   0.01000000    0.00005004    1.00000000 
   0.02000000    0.00005008    1.00000000 
   0.03000000    0.00005013    1.00000000 
   0.04000000    0.00005017    1.00000000 
   0.05000000    0.00005021    1.00000000 
   0.06000000    0.00005025    1.00000000 
   0.07000000    0.00005029    1.00000000 
   0.08000000    0.00005034    1.00000000 
   0.09000000    0.00005038    1.00000000 
   0.10000000    0.00005042    1.00000000 
   0.11000000    0.00005046    1.00000000 
   0.12000000    0.00005051    1.00000000 
   0.13000000    0.00005055    1.00000000 
   0.14000000    0.00005059    1.00000000 
   0.15000000    0.00005063    1.00000000 
   0.16000000    0.00005068    1.00000000 
   0.17000000    0.00005072    1.00000000 
   0.18000000    0.00005076    1.00000000 
   0.19000000    0.00005080    1.00000000 
   0.20000000    0.00005085    1.00000000 
   0.21000000    0.00005089    1.00000000 
   0.22000000    0.00005093    1.00000000 
   0.23000000    0.00005098    1.00000000 
   0.24000000    0.00005102    1.00000000 
   0.25000000    0.00005106    1.00000000 
   0.26000000    0.00005111    1.00000000 
   0.27000000    0.00005115    1.00000000 
   0.28000000    0.00005119    1.00000000 
   0.29000000    0.00005124    1.00000000 
   0.30000000    0.00005128    1.00000000 
   0.31000000    0.00005133    1.00000000 
   0.32000000    0.00005137    1.00000000 
   0.33000000    0.00005141    1.00000000 
   0.34000000    0.00005146    1.00000000 
   0.35000000    0.00005150    1.00000000 
   0.36000000    0.00005155    1.00000000 
   0.37000000    0.00005159    1.00000000 
   0.38000000    0.00005163    1.00000000 
   0.39000000    0.00005168    1.00000000 
   0.40000000    0.00005172    1.00000000 
   0.41000000    0.00005177    1.00000000 
   0.42000000    0.00005181    1.00000000 
   0.43000000    0.00005186    1.00000000 
   0.44000000    0.00005190    1.00000000 
   0.45000000    0.00005195    1.00000000 
   0.46000000    0.00005199    1.00000000 
   0.47000000    0.00005204    1.00000000 
   0.48000000    0.00005208    1.00000000 
   0.49000000    0.00005213    1.00000000 
   0.50000000    0.00005217    1.00000000 
   0.51000000    0.00005222    1.00000000 
   0.52000000    0.00005226    1.00000000 
   0.53000000    0.00005231    1.00000000 
   0.54000000    0.00005235    1.00000000 
   0.55000000    0.00005240    1.00000000 
   0.56000000    0.00005245    1.00000000 
   0.57000000    0.00005249    1.00000000 
   0.58000000    0.00005254    1.00000000 
   0.59000000    0.00005258    1.00000000 
   0.60000000    0.00005263    1.00000000 
   0.61000000    0.00005268    1.00000000 
   0.62000000    0.00005272    1.00000000 
   0.63000000    0.00005277    1.00000000 
   0.64000000    0.00005281    1.00000000 
   0.65000000    0.00005286    1.00000000 
   0.66000000    0.00005291    1.00000000 
   0.67000000    0.00005295    1.00000000 
   0.68000000    0.00005300    1.00000000 
   0.69000000    0.00005305    1.00000000 
   0.70000000    0.00005309    1.00000000 
   0.71000000    0.00005314    1.00000000 
   0.72000000    0.00005319    1.00000000 
   0.73000000    0.00005323    1.00000000 
   0.74000000    0.00005328    1.00000000 
   0.75000000    0.00005333    1.00000000 
   0.76000000    0.00005338    1.00000000 
   0.77000000    0.00005342    1.00000000 
   0.78000000    0.00005347    1.00000000 
   0.79000000    0.00005352    1.00000000 
   0.80000000    0.00005357    1.00000000 
   0.81000000    0.00005361    1.00000000 
   0.82000000    0.00005366    1.00000000 
   0.83000000    0.00005371    1.00000000 
   0.84000000    0.00005376    1.00000000 
   0.85000000    0.00005380    1.00000000 
   0.86000000    0.00005385    1.00000000 
   0.87000000    0.00005390    1.00000000 
   0.88000000    0.00005395    1.00000000 
   0.89000000    0.00005400    1.00000000 
   0.90000000    0.00005405    1.00000000 
   0.91000000    0.00005409    1.00000000 
   0.92000000    0.00005414    1.00000000 
   0.93000000    0.00005419    1.00000000 
   0.94000000    0.00005424    1.00000000 
   0.95000000    0.00005429    1.00000000 
   0.96000000    0.00005434    1.00000000 
   0.97000000    0.00005439    1.00000000 
   0.98000000    0.00005444    1.00000000 
   0.99000000    0.00005448    1.00000000 
   1.00000000    0.00005453    1.00000000 
   1.01000000    0.00005458    1.00000000 
   1.02000000    0.00005463    1.00000000 
   1.03000000    0.00005468    1.00000000 
   1.04000000    0.00005473    1.00000000 
   1.05000000    0.00005478    1.00000000 
   1.06000000    0.00005483    1.00000000 
   1.07000000    0.00005488    1.00000000 
   1.08000000    0.00005493    1.00000000 
   1.09000000    0.00005498    1.00000000 
   1.10000000    0.00005503    1.00000000 
   1.11000000    0.00005508    1.00000000 
   1.12000000    0.00005513    1.00000000 
   1.13000000    0.00005518    1.00000000 
   1.14000000    0.00005523    1.00000000 
   1.15000000    0.00005528    1.00000000 
   1.16000000    0.00005533    1.00000000 
   1.17000000    0.00005538    1.00000000 
   1.18000000    0.00005543    1.00000000 
   1.19000000    0.00005548    1.00000000 
   1.20000000    0.00005554    1.00000000 
   1.21000000    0.00005559    1.00000000 
   1.22000000    0.00005564    1.00000000 
   1.23000000    0.00005569    1.00000000 
   1.24000000    0.00005574    1.00000000 
   1.25000000    0.00005579    1.00000000 
   1.26000000    0.00005584    1.00000000 
   1.27000000    0.00005589    1.00000000 
   1.28000000    0.00005594    1.00000000 
   1.29000000    0.00005600    1.00000000 
   1.30000000    0.00005605    1.00000000 
   1.31000000    0.00005610    1.00000000 
   1.32000000    0.00005615    1.00000000 
   1.33000000    0.00005620    1.00000000 
   1.34000000    0.00005626    1.00000000 
   1.35000000    0.00005631    1.00000000 
   1.36000000    0.00005636    1.00000000 
   1.37000000    0.00005641    1.00000000 
   1.38000000    0.00005646    1.00000000 
   1.39000000    0.00005652    1.00000000 
   1.40000000    0.00005657    1.00000000 
   1.41000000    0.00005662    1.00000000 
   1.42000000    0.00005668    1.00000000 
   1.43000000    0.00005673    1.00000000 
   1.44000000    0.00005678    1.00000000 
   1.45000000    0.00005683    1.00000000 
   1.46000000    0.00005689    1.00000000 
   1.47000000    0.00005694    1.00000000 
   1.48000000    0.00005699    1.00000000 
   1.49000000    0.00005705    1.00000000 
   1.50000000    0.00005710    1.00000000 
   1.51000000    0.00005715    1.00000000 
   1.52000000    0.00005721    1.00000000 
   1.53000000    0.00005726    1.00000000 
   1.54000000    0.00005732    1.00000000 
   1.55000000    0.00005737    1.00000000 
   1.56000000    0.00005742    1.00000000 
   1.57000000    0.00005748    1.00000000 
   1.58000000    0.00005753    1.00000000 
   1.59000000    0.00005759    1.00000000 
   1.60000000    0.00005764    1.00000000 
   1.61000000    0.00005769    1.00000000 
   1.62000000    0.00005775    1.00000000 
   1.63000000    0.00005780    1.00000000 
   1.64000000    0.00005786    1.00000000 
   1.65000000    0.00005791    1.00000000 
   1.66000000    0.00005797    1.00000000 
   1.67000000    0.00005802    1.00000000 
   1.68000000    0.00005808    1.00000000 
   1.69000000    0.00005813    1.00000000 
   1.70000000    0.00005819    1.00000000 
   1.71000000    0.00005824    1.00000000 
   1.72000000    0.00005830    1.00000000 
   1.73000000    0.00005836    1.00000000 
   1.74000000    0.00005841    1.00000000 
   1.75000000    0.00005847    1.00000000 
   1.76000000    0.00005852    1.00000000 
   1.77000000    0.00005858    1.00000000 
   1.78000000    0.00005863    1.00000000 
   1.79000000    0.00005869    1.00000000 
   1.80000000    0.00005875    1.00000000 
   1.81000000    0.00005880    1.00000000 
   1.82000000    0.00005886    1.00000000 
   1.83000000    0.00005892    1.00000000 
   1.84000000    0.00005897    1.00000000 
   1.85000000    0.00005903    1.00000000 
   1.86000000    0.00005909    1.00000000 
   1.87000000    0.00005914    1.00000000 
   1.88000000    0.00005920    1.00000000 
   1.89000000    0.00005926    1.00000000 
   1.90000000    0.00005931    1.00000000 
   1.91000000    0.00005937    1.00000000 
   1.92000000    0.00005943    1.00000000 
   1.93000000    0.00005949    1.00000000 
   1.94000000    0.00005954    1.00000000 
   1.95000000    0.00005960    1.00000000 
   1.96000000    0.00005966    1.00000000 
   1.97000000    0.00005972    1.00000000 
   1.98000000    0.00005977    1.00000000 
